Date,Cash,Cash.1,Spot,Spot.1
2025-08-15 12:00:00,4.0800,4.2420,4.1470,4.2070
2025-08-15 14:00:00,4.0800,4.2420,4.1470,4.2070
2025-08-15 16:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-15 18:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-15 20:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-15 22:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 00:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 02:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 04:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 06:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 08:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 10:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 12:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 14:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 16:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 18:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 20:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-16 22:00:00,4.0780,4.2400,4.1450,4.2050
2025-08-17 00:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 02:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 04:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 06:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 08:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 10:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 12:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 14:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 16:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 18:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 20:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-17 22:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-18 00:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-18 02:00:00,4.0770,4.2390,4.1440,4.2040
2025-08-18 04:00:00,4.0810,4.2430,4.1530,4.2030
2025-08-18 06:00:00,4.0830,4.2450,4.1550,4.2050
2025-08-18 08:00:00,4.0820,4.2440,4.1540,4.2040
2025-08-18 10:00:00,4.0850,4.2470,4.1570,4.2070
2025-08-18 12:00:00,4.0890,4.2510,4.1560,4.2160
2025-08-18 14:00:00,4.0890,4.2510,4.1560,4.2160
2025-08-18 16:00:00,4.0870,4.2490,4.1540,4.2140
2025-08-18 18:00:00,4.0870,4.2490,4.1540,4.2140
2025-08-18 20:00:00,4.0870,4.2490,4.1540,4.2140
2025-08-18 22:00:00,4.0870,4.2490,4.1540,4.2140
2025-08-19 00:00:00,4.0850,4.2470,4.1520,4.2120
2025-08-19 02:00:00,4.0850,4.2470,4.1520,4.2120
2025-08-19 04:00:00,4.0850,4.2470,4.1570,4.2070
2025-08-19 06:00:00,4.0910,4.2530,4.1630,4.2130
2025-08-19 08:00:00,4.0910,4.2530,4.1630,4.2130
2025-08-19 10:00:00,4.0940,4.2560,4.1660,4.2160
2025-08-19 12:00:00,4.0950,4.2570,4.1620,4.2220
2025-08-19 14:00:00,4.0960,4.2580,4.1630,4.2230
2025-08-19 16:00:00,4.0960,4.2580,4.1630,4.2230
2025-08-19 18:00:00,4.0940,4.2560,4.1610,4.2210
2025-08-19 20:00:00,4.0940,4.2560,4.1610,4.2210
2025-08-19 22:00:00,4.0940,4.2560,4.1610,4.2210
2025-08-20 00:00:00,4.0940,4.2560,4.1610,4.2210
2025-08-20 02:00:00,4.0940,4.2560,4.1610,4.2210
2025-08-20 04:00:00,4.1030,4.2650,4.1750,4.2250
2025-08-20 06:00:00,4.1110,4.2730,4.1830,4.2330
2025-08-20 08:00:00,4.1120,4.2740,4.1840,4.2340
2025-08-20 10:00:00,4.1210,4.2830,4.1930,4.2430
2025-08-20 12:00:00,4.1230,4.2850,4.1900,4.2500
2025-08-20 14:00:00,4.1230,4.2850,4.1900,4.2500
2025-08-20 16:00:00,4.1230,4.2850,4.1900,4.2500
2025-08-20 18:00:00,4.1230,4.2850,4.1900,4.2500
2025-08-20 20:00:00,4.1230,4.2850,4.1900,4.2500
2025-08-20 22:00:00,4.1230,4.2850,4.1900,4.2500
2025-08-21 00:00:00,4.1240,4.2860,4.1910,4.2510
2025-08-21 02:00:00,4.1240,4.2860,4.1910,4.2510
2025-08-21 04:00:00,4.1380,4.3000,4.2100,4.2600
2025-08-21 06:00:00,4.1510,4.3130,4.2230,4.2730
2025-08-21 08:00:00,4.1500,4.3120,4.2220,4.2720
2025-08-21 10:00:00,4.1490,4.3110,4.2210,4.2710
2025-08-21 12:00:00,4.1510,4.3130,4.2180,4.2780
2025-08-21 14:00:00,4.1510,4.3130,4.2180,4.2780
2025-08-21 16:00:00,4.1510,4.3130,4.2180,4.2780
2025-08-21 18:00:00,4.1490,4.3110,4.2160,4.2760
2025-08-21 20:00:00,4.1490,4.3110,4.2160,4.2760
2025-08-21 22:00:00,4.1490,4.3110,4.2160,4.2760
2025-08-22 00:00:00,4.1510,4.3130,4.2180,4.2780
2025-08-22 02:00:00,4.1510,4.3130,4.2180,4.2780
2025-08-22 04:00:00,4.1670,4.3290,4.2390,4.2890
2025-08-22 06:00:00,4.1580,4.3200,4.2300,4.2800
2025-08-22 08:00:00,4.1580,4.3200,4.2300,4.2800
2025-08-22 10:00:00,4.1610,4.3230,4.2330,4.2830
2025-08-22 12:00:00,4.1620,4.3240,4.2290,4.2890
2025-08-22 14:00:00,4.1620,4.3240,4.2290,4.2890
2025-08-22 16:00:00,4.1620,4.3240,4.2290,4.2890
2025-08-22 18:00:00,4.1710,4.3330,4.2380,4.2980
2025-08-22 20:00:00,4.1690,4.3310,4.2360,4.2960
2025-08-22 22:00:00,4.1690,4.3310,4.2360,4.2960
2025-08-23 00:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 02:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 04:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 06:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 08:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 10:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 12:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 14:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 16:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 18:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 20:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-23 22:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 00:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 02:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 04:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 06:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 08:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 10:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 12:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 14:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 16:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 18:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 20:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-24 22:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-25 00:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-25 02:00:00,4.1700,4.3320,4.2370,4.2970
2025-08-25 04:00:00,4.1490,4.3110,4.2210,4.2710
2025-08-25 06:00:00,4.1540,4.3160,4.2260,4.2760
2025-08-25 08:00:00,4.1540,4.3160,4.2260,4.2760
2025-08-25 10:00:00,4.1580,4.3200,4.2300,4.2800
2025-08-25 12:00:00,4.1580,4.3200,4.2250,4.2850
2025-08-25 14:00:00,4.1560,4.3180,4.2230,4.2830
2025-08-25 16:00:00,4.1580,4.3200,4.2250,4.2850
2025-08-25 18:00:00,4.1600,4.3220,4.2270,4.2870
2025-08-25 20:00:00,4.1580,4.3200,4.2250,4.2850
2025-08-25 22:00:00,4.1550,4.3170,4.2220,4.2820
2025-08-26 00:00:00,4.1560,4.3180,4.2230,4.2830
2025-08-26 02:00:00,4.1560,4.3180,4.2230,4.2830
2025-08-26 04:00:00,4.1600,4.3220,4.2320,4.2820
2025-08-26 06:00:00,4.1600,4.3220,4.2320,4.2820
2025-08-26 08:00:00,4.1610,4.3230,4.2330,4.2830
2025-08-26 10:00:00,4.1660,4.3280,4.2380,4.2880
2025-08-26 12:00:00,4.1680,4.3300,4.2350,4.2950
2025-08-26 14:00:00,4.1680,4.3300,4.2350,4.2950
2025-08-26 16:00:00,4.1710,4.3330,4.2380,4.2980
2025-08-26 18:00:00,4.1710,4.3330,4.2380,4.2980
2025-08-26 20:00:00,4.1730,4.3350,4.2400,4.3000
2025-08-26 22:00:00,4.1730,4.3350,4.2400,4.3000
2025-08-27 00:00:00,4.1730,4.3350,4.2400,4.3000
2025-08-27 02:00:00,4.1730,4.3350,4.2400,4.3000
2025-08-27 04:00:00,4.1750,4.3370,4.2470,4.2970
2025-08-27 06:00:00,4.1730,4.3350,4.2450,4.2950
2025-08-27 08:00:00,4.1710,4.3330,4.2430,4.2930
2025-08-27 10:00:00,4.1720,4.3340,4.2440,4.2940
2025-08-27 12:00:00,4.1730,4.3350,4.2400,4.3000
2025-08-27 14:00:00,4.1730,4.3350,4.2400,4.3000
2025-08-27 16:00:00,4.1730,4.3350,4.2400,4.3000
2025-08-27 18:00:00,4.1770,4.3390,4.2440,4.3040
2025-08-27 20:00:00,4.1790,4.3410,4.2460,4.3060
2025-08-27 22:00:00,4.1790,4.3410,4.2460,4.3060
2025-08-28 00:00:00,4.1790,4.3410,4.2460,4.3060
2025-08-28 02:00:00,4.1790,4.3410,4.2460,4.3060
2025-08-28 04:00:00,4.1730,4.3350,4.2450,4.2950
2025-08-28 06:00:00,4.1730,4.3350,4.2450,4.2950
2025-08-28 08:00:00,4.1730,4.3350,4.2450,4.2950
2025-08-28 10:00:00,4.1870,4.3490,4.2590,4.3090
2025-08-28 12:00:00,4.1950,4.3570,4.2620,4.3220
2025-08-28 14:00:00,4.1950,4.3570,4.2620,4.3220
2025-08-28 16:00:00,4.1970,4.3590,4.2640,4.3240
2025-08-28 18:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-28 20:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-28 22:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-29 00:00:00,4.1990,4.3610,4.2660,4.3260
2025-08-29 02:00:00,4.1990,4.3610,4.2660,4.3260
2025-08-29 04:00:00,4.1980,4.3600,4.2700,4.3200
2025-08-29 06:00:00,4.1910,4.3530,4.2630,4.3130
2025-08-29 08:00:00,4.1920,4.3540,4.2640,4.3140
2025-08-29 10:00:00,4.1940,4.3560,4.2660,4.3160
2025-08-29 12:00:00,4.1950,4.3570,4.2620,4.3220
2025-08-29 14:00:00,4.1950,4.3570,4.2620,4.3220
2025-08-29 16:00:00,4.1970,4.3590,4.2640,4.3240
2025-08-29 18:00:00,4.1990,4.3610,4.2660,4.3260
2025-08-29 20:00:00,4.1990,4.3610,4.2660,4.3260
2025-08-29 22:00:00,4.1990,4.3610,4.2660,4.3260
2025-08-30 00:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 02:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 04:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 06:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 08:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 10:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 12:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 14:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 16:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 18:00:00,4.2000,4.3620,4.2670,4.3270
2025-08-30 20:00:00,4.2000,4.3620,4.2670,4.3270
