Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.035,30.36,30.365,30.294,30.227,30.149,30.076,30.01,29.946,Selling,30.705,30.51,30.469,30.406,30.347,30.28,30.217,30.16,30.104
Buying,3.74,3.861,3.865,3.865,3.864,3.863,3.859,3.855,3.851,Selling,3.944,3.931,3.926,3.929,3.928,3.928,3.925,3.922,3.919
Buying,39.77,40.665,40.881,40.804,40.707,40.63,40.545,40.46,40.375,Selling,41.89,41.295,41.3,41.261,41.173,41.101,41.029,40.957,40.885
Buying,19.34,19.555,19.634,19.602,19.56,19.53,19.497,19.465,19.431,Selling,20.12,19.9,19.841,19.824,19.787,19.757,19.729,19.702,19.675
Buying,21.48,21.81,21.888,21.864,21.836,21.822,21.801,21.78,21.759,Selling,22.39,22.14,22.098,22.094,22.07,22.059,22.044,22.029,22.015
Buying,23.1,23.57,23.643,23.628,23.62,23.62,23.617,23.613,23.61,Selling,24.01,23.79,23.835,23.844,23.84,23.841,23.844,23.847,23.851
Buying,36.95,37.56,37.797,37.81,37.852,37.907,37.957,38.007,38.058,Selling,38.15,37.95,38.067,38.121,38.171,38.227,38.288,38.349,38.41
Buying,0.1968,0.2036,0.2047,0.2047,0.2049,0.205,0.2052,0.2053,0.2054,Selling,0.2096,0.2086,0.2088,0.2091,0.2093,0.2095,0.2097,0.2099,0.2102
Buying,0.0,1.684,1.693,1.687,1.679,1.672,1.664,1.656,1.649,Selling,0.0,1.774,1.774,1.769,1.762,1.755,1.747,1.74,1.733
Buying,0.0,3.12,3.149,3.146,3.144,3.143,3.142,3.141,3.139,Selling,0.0,3.24,3.25,3.251,3.249,3.249,3.248,3.248,3.248
Buying,17.32,17.65,17.747,17.72,17.692,17.672,17.649,17.625,17.602,Selling,18.17,17.95,17.957,17.95,17.926,17.907,17.888,17.87,17.851
Buying,0.8097,0.9201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.9997,0.9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.56,35.075,35.398,35.375,35.357,35.339,35.319,35.299,35.265,Selling,35.9,35.675,35.807,35.801,35.788,35.775,35.769,35.763,35.756
Buying,0.02015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.156,4.223,4.2301,4.2283,4.2282,4.2281,4.2261,4.2237,4.2223,Selling,4.318,4.283,4.2811,4.2814,4.2812,4.2804,4.2803,4.2802,4.28
