Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.895,30.245,30.226,30.17,30.097,30.03,29.964,29.884,29.843,Selling,30.565,30.345,30.33,30.282,30.217,30.16,30.1,30.028,29.993
Buying,3.74,3.866,3.864,3.859,3.853,3.847,3.842,3.836,3.83,Selling,3.944,3.926,3.925,3.922,3.916,3.912,3.907,3.903,3.898
Buying,39.91,40.92,40.883,40.81,40.711,40.622,40.527,40.432,40.338,Selling,42.03,41.32,41.297,41.252,41.155,41.071,40.991,40.911,40.831
Buying,19.8,20.09,20.074,20.043,20.002,19.968,19.932,19.896,19.858,Selling,20.58,20.29,20.28,20.26,20.22,20.188,20.159,20.13,20.098
Buying,21.4,21.8,21.789,21.766,21.741,21.721,21.698,21.675,21.652,Selling,22.31,22.0,21.996,21.989,21.964,21.947,21.932,21.917,21.901
Buying,23.07,23.56,23.555,23.546,23.543,23.543,23.541,23.538,23.536,Selling,23.98,23.74,23.744,23.752,23.751,23.753,23.759,23.765,23.771
Buying,37.23,37.91,37.918,37.935,37.984,38.027,38.069,38.111,38.153,Selling,38.43,38.16,38.184,38.231,38.282,38.33,38.387,38.444,38.501
Buying,0.1962,0.2035,0.2035,0.2036,0.2037,0.2039,0.204,0.2041,0.2042,Selling,0.209,0.2075,0.2076,0.2078,0.208,0.2082,0.2084,0.2087,0.2089
Buying,0.0,1.704,1.701,1.695,1.687,1.68,1.672,1.664,1.656,Selling,0.0,1.784,1.782,1.778,1.769,1.762,1.755,1.748,1.741
Buying,0.0,3.2,3.199,3.197,3.195,3.193,3.191,3.189,3.187,Selling,0.0,3.3,3.3,3.3,3.299,3.297,3.297,3.297,3.297
Buying,17.6,17.98,17.968,17.944,17.919,17.897,17.874,17.851,17.828,Selling,18.45,18.18,18.175,18.166,18.143,18.122,18.106,18.089,18.073
Buying,0.8253,0.9387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0153,0.9787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.73,35.35,35.339,35.318,35.296,35.278,35.255,35.233,35.196,Selling,36.07,35.75,35.75,35.75,35.733,35.72,35.712,35.703,35.694
Buying,0.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.157,4.229,4.2282,4.2267,4.2259,4.2251,4.2233,4.2209,4.2197,Selling,4.319,4.279,4.2793,4.28,4.2798,4.2792,4.279,4.2788,4.2787
