Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.645,29.97,29.976,29.908,29.837,29.764,29.689,29.623,29.553,Selling,30.315,30.12,30.079,30.019,29.959,29.894,29.829,29.773,29.711
Buying,3.687,3.808,3.81,3.81,3.809,3.808,3.804,3.8,3.796,Selling,3.891,3.878,3.871,3.874,3.873,3.873,3.87,3.867,3.864
Buying,39.42,40.315,40.461,40.384,40.287,40.21,40.125,40.04,39.955,Selling,41.54,40.945,40.88,40.841,40.753,40.681,40.609,40.537,40.465
Buying,19.13,19.345,19.444,19.412,19.37,19.34,19.307,19.275,19.241,Selling,19.91,19.69,19.651,19.634,19.597,19.567,19.539,19.512,19.485
Buying,21.27,21.6,21.658,21.634,21.606,21.592,21.571,21.55,21.529,Selling,22.18,21.93,21.868,21.864,21.84,21.829,21.814,21.799,21.785
Buying,22.83,23.3,23.333,23.318,23.31,23.31,23.307,23.303,23.3,Selling,23.74,23.52,23.525,23.534,23.53,23.531,23.534,23.537,23.541
Buying,36.42,37.03,37.107,37.12,37.162,37.217,37.267,37.317,37.368,Selling,37.62,37.42,37.377,37.431,37.481,37.537,37.598,37.659,37.72
Buying,0.1942,0.201,0.2018,0.2019,0.202,0.2022,0.2023,0.2024,0.2025,Selling,0.207,0.206,0.2059,0.2061,0.2063,0.2065,0.2067,0.2069,0.2071
Buying,0.0,1.659,1.66,1.654,1.646,1.639,1.631,1.623,1.616,Selling,0.0,1.749,1.741,1.736,1.729,1.722,1.714,1.707,1.7
Buying,0.0,3.09,3.089,3.086,3.084,3.083,3.082,3.081,3.079,Selling,0.0,3.21,3.19,3.191,3.189,3.189,3.188,3.188,3.188
Buying,17.32,17.65,17.727,17.7,17.672,17.652,17.629,17.605,17.582,Selling,18.17,17.95,17.937,17.93,17.906,17.887,17.868,17.85,17.831
Buying,0.7956,0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.9856,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.24,34.755,34.89,34.869,34.849,34.831,34.807,34.782,34.743,Selling,35.58,35.355,35.299,35.296,35.281,35.269,35.26,35.25,35.24
Buying,0.01994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.087,4.154,4.1562,4.1547,4.1541,4.1532,4.1514,4.1491,4.1479,Selling,4.249,4.214,4.2071,4.2072,4.2068,4.2062,4.2062,4.2061,4.206
