Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.85,30.2,30.181,30.119,30.049,29.981,29.909,29.844,29.787,Selling,30.52,30.3,30.285,30.23,30.2869,30.109,30.045,29.989,29.937
Buying,3.728,3.854,3.852,3.847,3.841,3.835,3.83,3.824,3.818,Selling,3.932,3.914,3.913,3.91,3.904,3.9,3.895,3.891,3.886
Buying,39.74,40.75,40.713,40.64,40.541,40.452,40.357,40.262,40.168,Selling,41.86,41.15,41.127,41.082,40.985,40.901,40.821,40.741,40.661
Buying,19.59,19.88,19.864,19.833,19.792,19.758,19.722,19.686,19.648,Selling,20.37,20.08,20.07,20.05,20.01,19.978,19.949,19.92,19.888
Buying,21.35,21.75,21.739,21.716,21.691,21.671,21.648,21.625,21.602,Selling,22.26,21.95,21.946,21.939,21.914,21.897,21.882,21.867,21.851
Buying,22.99,23.48,23.475,23.466,23.463,23.463,23.461,23.458,23.456,Selling,23.9,23.66,23.664,23.672,23.671,23.673,23.679,23.685,23.691
Buying,37.14,37.82,37.828,37.845,37.894,37.937,37.979,38.021,38.063,Selling,38.34,38.07,38.094,38.141,38.192,38.24,38.297,38.354,38.411
Buying,0.1959,0.2032,0.2032,0.2033,0.2034,0.2035,0.2037,0.2038,0.2039,Selling,0.2087,0.2072,0.2073,0.2075,0.2077,0.2078,0.2081,0.2083,0.2086
Buying,0.0,1.684,1.681,1.675,1.667,1.66,1.652,1.644,1.636,Selling,0.0,1.764,1.762,1.758,1.749,1.742,1.735,1.728,1.721
Buying,0.0,3.18,3.179,3.177,3.175,3.173,3.171,3.169,3.167,Selling,0.0,3.28,3.28,3.28,3.279,3.277,3.277,3.277,3.277
Buying,17.5,17.88,17.868,17.844,17.819,17.797,17.774,17.751,17.728,Selling,18.35,18.08,18.075,18.066,18.043,18.022,18.006,17.989,17.973
Buying,0.8227,0.9361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0127,0.9761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.6,35.22,35.21,35.19,35.17,35.154,35.13,35.107,35.07,Selling,35.94,35.62,35.619,35.618,35.602,35.591,35.583,35.575,35.567
Buying,0.02007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.151,4.223,4.2225,4.2214,4.2206,4.2198,4.2179,4.2155,4.214,Selling,4.313,4.273,4.2733,4.2738,4.2733,4.2725,4.2722,4.2719,4.2717
