Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.17,30.495,30.5,30.435,30.357,30.289,30.212,30.145,30.086,Selling,30.84,30.645,30.604,30.545,30.476,30.419,30.35,30.29,30.241
Buying,3.77,3.891,3.898,3.898,3.897,3.896,3.892,3.888,3.884,Selling,3.974,3.961,3.959,3.962,3.961,3.961,3.958,3.955,3.952
Buying,40.08,40.975,40.901,40.824,40.727,40.65,40.565,40.48,40.395,Selling,42.2,41.605,41.32,41.281,41.193,41.121,41.049,40.977,40.905
Buying,19.51,19.725,19.684,19.652,19.61,19.58,19.547,19.515,19.481,Selling,20.29,20.07,19.891,19.874,19.837,19.807,19.779,19.752,19.725
Buying,21.69,22.02,21.968,21.944,21.916,21.902,21.881,21.86,21.839,Selling,22.6,22.35,22.178,22.174,22.15,22.139,22.124,22.109,22.095
Buying,23.2,23.67,23.643,23.628,23.62,23.62,23.617,23.613,23.61,Selling,24.11,23.89,23.835,23.844,23.84,23.841,23.844,23.847,23.851
Buying,37.31,37.92,37.807,37.82,37.862,37.917,37.967,38.017,38.068,Selling,38.51,38.31,38.077,38.131,38.181,38.237,38.298,38.359,38.42
Buying,0.1983,0.2051,0.2049,0.2049,0.2051,0.2052,0.2054,0.2055,0.2056,Selling,0.2111,0.2101,0.209,0.2093,0.2095,0.2097,0.2099,0.2101,0.2104
Buying,0.0,1.684,1.684,1.678,1.67,1.663,1.655,1.647,1.64,Selling,0.0,1.774,1.765,1.76,1.753,1.746,1.738,1.731,1.724
Buying,0.0,3.15,3.139,3.136,3.134,3.133,3.132,3.131,3.129,Selling,0.0,3.27,3.24,3.241,3.239,3.239,3.238,3.238,3.238
Buying,17.44,17.77,17.727,17.7,17.672,17.652,17.629,17.605,17.582,Selling,18.29,18.07,17.937,17.93,17.906,17.887,17.868,17.85,17.831
Buying,0.8157,0.9261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0057,0.9721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.78,35.295,35.26,35.239,35.217,35.201,35.181,35.161,35.128,Selling,36.12,35.895,35.667,35.662,35.644,35.633,35.625,35.617,35.609
Buying,0.02021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.179,4.246,4.2434,4.2422,4.2412,4.2404,4.2389,4.2369,4.2358,Selling,4.341,4.306,4.294,4.2941,4.2941,4.2935,4.2934,4.2932,4.293
