Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.275,30.6,30.605,30.535,30.464,30.39,30.312,30.247,30.184,Selling,30.945,30.75,30.709,30.647,30.585,30.52,30.454,30.397,30.342
Buying,3.775,3.896,3.898,3.893,3.887,3.881,3.876,3.87,3.864,Selling,3.979,3.966,3.959,3.956,3.95,3.946,3.941,3.937,3.932
Buying,39.87,40.765,40.893,40.82,40.721,40.632,40.537,40.442,40.348,Selling,41.99,41.395,41.307,41.262,41.165,41.081,41.001,40.921,40.841
Buying,19.59,19.805,19.834,19.803,19.762,19.728,19.692,19.656,19.618,Selling,20.37,20.15,20.04,20.02,19.98,19.948,19.919,19.89,19.858
Buying,21.79,22.12,22.159,22.136,22.111,22.091,22.068,22.045,22.022,Selling,22.7,22.45,22.366,22.359,22.334,22.317,22.302,22.287,22.271
Buying,23.22,23.69,23.715,23.706,23.703,23.703,23.701,23.698,23.696,Selling,24.13,23.91,23.904,23.912,23.911,23.913,23.919,23.925,23.931
Buying,37.34,37.95,38.048,38.065,38.114,38.157,38.199,38.241,38.283,Selling,38.54,38.34,38.314,38.361,38.412,38.46,38.517,38.574,38.631
Buying,0.1976,0.2044,0.2045,0.2046,0.2048,0.2049,0.205,0.2051,0.2052,Selling,0.2104,0.2094,0.2086,0.2088,0.209,0.2092,0.2094,0.2096,0.2099
Buying,0.0,1.687,1.687,1.681,1.673,1.666,1.658,1.65,1.642,Selling,0.0,1.777,1.768,1.764,1.755,1.748,1.741,1.734,1.727
Buying,0.0,3.19,3.209,3.207,3.205,3.203,3.201,3.199,3.197,Selling,0.0,3.31,3.31,3.31,3.309,3.307,3.307,3.307,3.307
Buying,17.5,17.83,17.848,17.824,17.799,17.777,17.754,17.731,17.708,Selling,18.35,18.13,18.055,18.046,18.023,18.002,17.986,17.969,17.953
Buying,0.8192,0.9296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0092,0.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.9,35.415,35.517,35.492,35.471,35.455,35.432,35.41,35.373,Selling,36.24,36.015,35.927,35.921,35.91,35.894,35.886,35.878,35.869
Buying,0.02026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.202,4.269,4.2655,4.2644,4.2632,4.2623,4.2604,4.258,4.2566,Selling,4.364,4.329,4.3165,4.3174,4.3165,4.3158,4.3156,4.3153,4.3151
