Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.52,29.845,29.85,29.786,29.713,29.638,29.564,29.495,29.429,Selling,30.19,29.995,29.954,29.897,29.834,29.767,29.706,29.645,29.587
Buying,3.656,3.777,3.781,3.781,3.78,3.779,3.775,3.771,3.767,Selling,3.86,3.847,3.842,3.845,3.844,3.844,3.841,3.838,3.835
Buying,38.59,39.485,39.481,39.404,39.307,39.23,39.145,39.06,38.975,Selling,40.71,40.115,39.9,39.861,39.773,39.701,39.629,39.557,39.485
Buying,18.94,19.155,19.204,19.172,19.13,19.1,19.067,19.035,19.001,Selling,19.72,19.5,19.411,19.394,19.357,19.327,19.299,19.272,19.245
Buying,21.21,21.54,21.598,21.574,21.546,21.532,21.511,21.49,21.469,Selling,22.12,21.87,21.808,21.804,21.78,21.769,21.754,21.739,21.725
Buying,22.64,23.11,23.123,23.108,23.1,23.1,23.097,23.093,23.09,Selling,23.55,23.33,23.315,23.324,23.32,23.321,23.324,23.327,23.331
Buying,36.26,36.87,36.837,36.85,36.892,36.947,36.997,37.047,37.098,Selling,37.46,37.26,37.107,37.161,37.211,37.267,37.328,37.389,37.45
Buying,0.1938,0.2006,0.2011,0.2012,0.2014,0.2016,0.2017,0.2019,0.202,Selling,0.2066,0.2056,0.2052,0.2054,0.2056,0.2059,0.2061,0.2064,0.2067
Buying,0.0,1.622,1.62,1.614,1.606,1.599,1.591,1.583,1.576,Selling,0.0,1.712,1.701,1.696,1.689,1.682,1.674,1.667,1.66
Buying,0.0,3.04,3.049,3.046,3.044,3.043,3.042,3.041,3.039,Selling,0.0,3.16,3.15,3.151,3.149,3.149,3.148,3.148,3.148
Buying,17.16,17.49,17.527,17.5,17.472,17.452,17.429,17.405,17.382,Selling,18.01,17.79,17.737,17.73,17.706,17.687,17.668,17.65,17.631
Buying,0.7969,0.9073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.9869,0.9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,33.76,34.275,34.341,34.322,34.303,34.2857,34.265,34.244,34.21,Selling,35.1,34.875,34.749,34.747,34.731,34.719,34.712,34.705,34.698
Buying,0.01981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.066,4.133,4.1342,4.1327,4.1327,4.1323,4.1303,4.1278,4.1262,Selling,4.228,4.193,4.1851,4.1852,4.1852,4.184,4.184,4.184,4.184
