Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.19,30.515,30.52,30.46,30.378,30.308,30.234,30.162,30.101,Selling,30.86,30.665,30.624,30.57,30.498,30.437,30.374,30.312,30.259
Buying,3.768,3.889,3.893,3.888,3.882,3.876,3.871,3.865,3.859,Selling,3.972,3.959,3.954,3.951,3.945,3.941,3.936,3.932,3.927
Buying,40.13,41.025,41.043,40.97,40.871,40.782,40.687,40.592,40.498,Selling,42.25,41.655,41.457,41.412,41.315,41.231,41.151,41.071,40.991
Buying,19.62,19.835,19.874,19.843,19.802,19.768,19.732,19.696,19.658,Selling,20.4,20.18,20.08,20.06,20.02,19.988,19.959,19.93,19.898
Buying,21.77,22.1,22.159,22.136,22.111,22.091,22.068,22.045,22.022,Selling,22.68,22.43,22.366,22.359,22.334,22.317,22.302,22.287,22.271
Buying,23.26,23.73,23.735,23.726,23.723,23.723,23.721,23.718,23.716,Selling,24.17,23.95,23.924,23.932,23.931,23.933,23.939,23.945,23.951
Buying,37.41,38.02,38.088,38.105,38.154,38.197,38.239,38.281,38.323,Selling,38.61,38.41,38.354,38.401,38.452,38.5,38.557,38.614,38.671
Buying,0.1989,0.2057,0.2062,0.2063,0.2065,0.2066,0.2067,0.2068,0.2069,Selling,0.2117,0.2107,0.2103,0.2105,0.2107,0.2109,0.2111,0.2113,0.2116
Buying,0.0,1.688,1.682,1.676,1.668,1.661,1.653,1.645,1.637,Selling,0.0,1.778,1.763,1.759,1.75,1.743,1.736,1.729,1.722
Buying,0.0,3.18,3.189,3.187,3.185,3.183,3.181,3.179,3.177,Selling,0.0,3.3,3.29,3.29,3.289,3.287,3.287,3.287,3.287
Buying,17.53,17.86,17.928,17.904,17.879,17.857,17.834,17.811,17.788,Selling,18.38,18.16,18.135,18.126,18.103,18.082,18.066,18.049,18.033
Buying,0.8185,0.9289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0085,0.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.94,35.455,35.509,35.488,35.464,35.445,35.424,35.403,35.368,Selling,36.28,36.055,35.92,35.919,35.899,35.888,35.88,35.873,35.864
Buying,0.02029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.2,4.267,4.2671,4.2672,4.2632,4.2617,4.2598,4.2572,4.2559,Selling,4.362,4.327,4.3177,4.3191,4.3168,4.3161,4.3156,4.3151,4.3146
