Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.195,30.545,30.525,30.461,30.383,30.309,30.238,30.166,30.099,Selling,30.865,30.645,30.629,30.572,30.503,30.439,30.378,30.316,30.257
Buying,3.758,3.884,3.884,3.884,3.883,3.882,3.878,3.874,3.87,Selling,3.962,3.944,3.945,3.948,3.947,3.947,3.944,3.941,3.938
Buying,39.82,40.83,40.791,40.714,40.617,40.54,40.455,40.37,40.285,Selling,41.94,41.23,41.21,41.171,41.083,41.011,40.939,40.867,40.795
Buying,19.25,19.54,19.524,19.492,19.45,19.42,19.387,19.355,19.321,Selling,20.03,19.74,19.731,19.714,19.677,19.647,19.619,19.592,19.565
Buying,21.49,21.89,21.878,21.854,21.826,21.812,21.791,21.77,21.749,Selling,22.4,22.09,22.088,22.084,22.06,22.049,22.034,22.019,22.005
Buying,23.15,23.64,23.633,23.618,23.61,23.61,23.607,23.603,23.6,Selling,24.06,23.82,23.825,23.834,23.83,23.831,23.834,23.837,23.841
Buying,36.98,37.66,37.667,37.68,37.722,37.777,37.827,37.877,37.928,Selling,38.18,37.91,37.937,37.991,38.041,38.097,38.158,38.219,38.28
Buying,0.1966,0.2039,0.2039,0.2039,0.2041,0.2042,0.2044,0.2045,0.2046,Selling,0.2094,0.2079,0.208,0.2083,0.2085,0.2087,0.2089,0.2091,0.2094
Buying,0.0,1.688,1.685,1.679,1.671,1.664,1.656,1.648,1.641,Selling,0.0,1.768,1.766,1.761,1.754,1.747,1.739,1.732,1.725
Buying,0.0,3.13,3.129,3.126,3.124,3.123,3.122,3.121,3.119,Selling,0.0,3.23,3.23,3.231,3.229,3.229,3.228,3.228,3.228
Buying,17.29,17.67,17.657,17.63,17.602,17.582,17.559,17.535,17.512,Selling,18.14,17.87,17.867,17.86,17.836,17.817,17.798,17.78,17.761
Buying,0.8088,0.9222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.9988,0.9622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.65,35.27,35.257,35.231,35.208,35.191,35.17,35.149,35.113,Selling,35.99,35.67,35.672,35.675,35.659,35.645,35.638,35.631,35.624
Buying,0.02022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.161,4.233,4.2319,4.2296,4.229,4.2282,4.2263,4.2238,4.2225,Selling,4.323,4.283,4.2835,4.2845,4.2842,4.2835,4.2833,4.2831,4.2829
