Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.7,30.05,30.031,29.966,29.893,29.819,29.747,29.68,29.609,Selling,30.37,30.15,30.134,30.076,30.013,29.949,29.887,29.83,29.767
Buying,3.704,3.83,3.83,3.83,3.829,3.828,3.824,3.82,3.816,Selling,3.908,3.89,3.891,3.894,3.893,3.893,3.89,3.887,3.884
Buying,39.45,40.46,40.421,40.344,40.247,40.17,40.085,40.0,39.915,Selling,41.57,40.86,40.84,40.801,40.713,40.641,40.569,40.497,40.425
Buying,19.14,19.43,19.414,19.382,19.34,19.31,19.277,19.245,19.211,Selling,19.92,19.63,19.621,19.604,19.567,19.537,19.509,19.482,19.455
Buying,21.3,21.7,21.688,21.664,21.636,21.622,21.601,21.58,21.559,Selling,22.21,21.9,21.898,21.894,21.87,21.859,21.844,21.829,21.815
Buying,22.87,23.36,23.353,23.338,23.33,23.33,23.327,23.323,23.32,Selling,23.78,23.54,23.545,23.554,23.55,23.551,23.554,23.557,23.561
Buying,36.47,37.15,37.157,37.17,37.212,37.267,37.317,37.367,37.418,Selling,37.67,37.4,37.427,37.481,37.531,37.587,37.648,37.709,37.77
Buying,0.1944,0.2017,0.2017,0.2018,0.2019,0.2021,0.2022,0.2023,0.2024,Selling,0.2072,0.2057,0.2058,0.206,0.2062,0.2064,0.2066,0.2068,0.207
Buying,0.0,1.665,1.662,1.656,1.648,1.641,1.633,1.625,1.618,Selling,0.0,1.745,1.743,1.738,1.731,1.724,1.716,1.709,1.702
Buying,0.0,3.1,3.099,3.096,3.094,3.093,3.092,3.091,3.089,Selling,0.0,3.2,3.2,3.201,3.199,3.199,3.198,3.198,3.198
Buying,17.36,17.74,17.727,17.7,17.672,17.652,17.629,17.605,17.582,Selling,18.21,17.94,17.937,17.93,17.906,17.887,17.868,17.85,17.831
Buying,0.7973,0.9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.9873,0.9507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.28,34.9,34.891,34.872,34.853,34.836,34.814,34.792,34.757,Selling,35.62,35.3,35.298,35.294,35.279,35.268,35.262,35.256,35.249
Buying,0.01994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.091,4.163,4.1622,4.1605,4.16,4.1589,4.1572,4.1548,4.1536,Selling,4.253,4.213,4.2131,4.2134,4.2131,4.2124,4.2124,4.2124,4.2125
