Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.7,30.05,30.031,29.966,29.893,29.819,29.747,29.68,29.609,Selling,30.37,30.15,30.134,30.076,30.013,29.949,29.887,29.83,29.767
Buying,3.703,3.829,3.829,3.829,3.828,3.827,3.823,3.819,3.815,Selling,3.907,3.889,3.89,3.893,3.892,3.892,3.889,3.886,3.883
Buying,39.44,40.45,40.411,40.334,40.237,40.16,40.075,39.99,39.905,Selling,41.56,40.85,40.83,40.791,40.703,40.631,40.559,40.487,40.415
Buying,19.12,19.41,19.394,19.362,19.32,19.29,19.257,19.225,19.191,Selling,19.9,19.61,19.601,19.584,19.547,19.517,19.489,19.462,19.435
Buying,21.3,21.7,21.688,21.664,21.636,21.622,21.601,21.58,21.559,Selling,22.21,21.9,21.898,21.894,21.87,21.859,21.844,21.829,21.815
Buying,22.86,23.35,23.343,23.328,23.32,23.32,23.317,23.313,23.31,Selling,23.77,23.53,23.535,23.544,23.54,23.541,23.544,23.547,23.551
Buying,36.47,37.15,37.157,37.17,37.212,37.267,37.317,37.367,37.418,Selling,37.67,37.4,37.427,37.481,37.531,37.587,37.648,37.709,37.77
Buying,0.1946,0.2019,0.2019,0.202,0.2021,0.2023,0.2024,0.2025,0.2026,Selling,0.2074,0.2059,0.206,0.2062,0.2064,0.2066,0.2068,0.207,0.2072
Buying,0.0,1.664,1.661,1.655,1.647,1.64,1.632,1.624,1.617,Selling,0.0,1.744,1.742,1.737,1.73,1.723,1.715,1.708,1.701
Buying,0.0,3.1,3.099,3.096,3.094,3.093,3.092,3.091,3.089,Selling,0.0,3.2,3.2,3.201,3.199,3.199,3.198,3.198,3.198
Buying,17.34,17.72,17.707,17.68,17.652,17.632,17.609,17.585,17.562,Selling,18.19,17.92,17.917,17.91,17.886,17.867,17.848,17.83,17.811
Buying,0.7978,0.9112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.9878,0.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.27,34.89,34.881,34.862,34.843,34.826,34.804,34.782,34.747,Selling,35.61,35.29,35.288,35.284,35.269,35.258,35.252,35.246,35.239
Buying,0.01991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.091,4.163,4.1622,4.1605,4.16,4.1589,4.1572,4.1548,4.1536,Selling,4.253,4.213,4.2131,4.2134,4.2131,4.2124,4.2124,4.2124,4.2125
