Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.99,30.34,30.32,30.256,30.185,30.119,30.047,29.985,29.929,Selling,30.66,30.44,30.424,30.366,30.305,30.247,30.183,30.129,30.079
Buying,3.745,3.871,3.869,3.864,3.858,3.852,3.847,3.841,3.835,Selling,3.949,3.931,3.93,3.927,3.921,3.917,3.912,3.908,3.903
Buying,40.07,41.08,41.043,40.97,40.871,40.782,40.687,40.592,40.498,Selling,42.19,41.48,41.457,41.412,41.315,41.231,41.151,41.071,40.991
Buying,19.71,20.0,19.984,19.953,19.912,19.878,19.842,19.806,19.768,Selling,20.49,20.2,20.19,20.17,20.13,20.098,20.069,20.04,20.008
Buying,21.53,21.93,21.919,21.896,21.871,21.851,21.828,21.805,21.782,Selling,22.44,22.13,22.126,22.119,22.094,22.077,22.062,22.047,22.031
Buying,23.14,23.63,23.625,23.616,23.613,23.613,23.611,23.608,23.606,Selling,24.05,23.81,23.814,23.822,23.821,23.823,23.829,23.835,23.841
Buying,37.57,38.25,38.258,38.275,38.324,38.367,38.409,38.451,38.493,Selling,38.77,38.5,38.524,38.571,38.622,38.67,38.727,38.784,38.841
Buying,0.1977,0.205,0.205,0.2051,0.2052,0.2053,0.2055,0.2056,0.2057,Selling,0.2105,0.209,0.2091,0.2093,0.2095,0.2096,0.2099,0.2101,0.2104
Buying,0.0,1.7,1.697,1.691,1.683,1.676,1.668,1.66,1.652,Selling,0.0,1.78,1.778,1.774,1.765,1.758,1.751,1.744,1.737
Buying,0.0,3.21,3.209,3.207,3.205,3.203,3.201,3.199,3.197,Selling,0.0,3.31,3.31,3.31,3.309,3.307,3.307,3.307,3.307
Buying,17.62,18.0,17.988,17.964,17.939,17.917,17.894,17.871,17.848,Selling,18.47,18.2,18.195,18.186,18.163,18.142,18.126,18.109,18.093
Buying,0.8325,0.9459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0225,0.9859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.98,35.6,35.589,35.567,35.547,35.529,35.506,35.483,35.445,Selling,36.32,36.0,35.999,35.998,35.982,35.968,35.959,35.95,35.941
Buying,0.02018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.172,4.244,4.2433,4.242,4.2416,4.2406,4.2387,4.2364,4.235,Selling,4.334,4.294,4.2943,4.295,4.2946,4.2939,4.2937,4.2934,4.2931
