Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.14,30.465,30.47,30.401,30.329,30.254,30.181,30.113,30.051,Selling,30.81,30.615,30.574,30.513,30.449,30.386,30.321,30.262,30.207
Buying,3.76,3.881,3.884,3.884,3.883,3.882,3.878,3.874,3.87,Selling,3.964,3.951,3.945,3.948,3.947,3.947,3.944,3.941,3.938
Buying,39.98,40.875,40.881,40.804,40.707,40.63,40.545,40.46,40.375,Selling,42.1,41.505,41.3,41.261,41.173,41.101,41.029,40.957,40.885
Buying,19.41,19.625,19.654,19.622,19.58,19.55,19.517,19.485,19.451,Selling,20.19,19.97,19.861,19.844,19.807,19.777,19.749,19.722,19.695
Buying,21.56,21.89,21.938,21.914,21.886,21.872,21.851,21.83,21.809,Selling,22.47,22.22,22.148,22.144,22.12,22.109,22.094,22.079,22.065
Buying,23.18,23.65,23.653,23.638,23.63,23.63,23.627,23.623,23.62,Selling,24.09,23.87,23.845,23.854,23.85,23.851,23.854,23.857,23.861
Buying,37.14,37.75,37.767,37.78,37.822,37.877,37.927,37.977,38.028,Selling,38.34,38.14,38.037,38.091,38.141,38.197,38.258,38.319,38.38
Buying,0.1978,0.2046,0.2049,0.2049,0.2051,0.2052,0.2054,0.2055,0.2056,Selling,0.2106,0.2096,0.209,0.2093,0.2095,0.2097,0.2099,0.2101,0.2104
Buying,0.0,1.686,1.686,1.68,1.672,1.665,1.657,1.649,1.642,Selling,0.0,1.776,1.767,1.762,1.755,1.748,1.74,1.733,1.726
Buying,0.0,3.13,3.139,3.136,3.134,3.133,3.132,3.131,3.129,Selling,0.0,3.25,3.24,3.241,3.239,3.239,3.238,3.238,3.238
Buying,17.39,17.72,17.737,17.71,17.682,17.662,17.639,17.615,17.592,Selling,18.24,18.02,17.947,17.94,17.916,17.897,17.878,17.86,17.841
Buying,0.8123,0.9227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0023,0.9687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.76,35.275,35.287,35.262,35.244,35.225,35.205,35.185,35.151,Selling,36.1,35.875,35.699,35.696,35.682,35.675,35.667,35.659,35.651
Buying,0.02016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.171,4.238,4.2372,4.2355,4.2347,4.2343,4.2326,4.2303,4.2291,Selling,4.333,4.298,4.2881,4.2882,4.2882,4.2875,4.2876,4.2877,4.2878
