Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.81,30.135,30.146,30.09,30.017,29.95,29.884,29.804,29.763,Selling,30.48,30.285,30.25,30.202,30.137,30.08,30.02,29.948,29.913
Buying,3.727,3.848,3.849,3.844,3.838,3.832,3.827,3.821,3.815,Selling,3.931,3.918,3.91,3.907,3.901,3.897,3.892,3.888,3.883
Buying,39.76,40.655,40.763,40.69,40.591,40.502,40.407,40.312,40.218,Selling,41.88,41.285,41.177,41.132,41.035,40.951,40.871,40.791,40.711
Buying,19.7,19.915,20.004,19.973,19.932,19.898,19.862,19.826,19.788,Selling,20.48,20.26,20.21,20.19,20.15,20.118,20.089,20.06,20.028
Buying,21.34,21.67,21.739,21.716,21.691,21.671,21.648,21.625,21.602,Selling,22.25,22.0,21.946,21.939,21.914,21.897,21.882,21.867,21.851
Buying,22.97,23.44,23.495,23.486,23.483,23.483,23.481,23.478,23.476,Selling,23.88,23.66,23.684,23.692,23.691,23.693,23.699,23.705,23.711
Buying,37.11,37.72,37.818,37.835,37.884,37.927,37.969,38.011,38.053,Selling,38.31,38.11,38.084,38.131,38.182,38.23,38.287,38.344,38.401
Buying,0.1955,0.2023,0.203,0.2031,0.2032,0.2034,0.2035,0.2036,0.2037,Selling,0.2083,0.2073,0.2071,0.2073,0.2075,0.2077,0.2079,0.2082,0.2084
Buying,0.0,1.694,1.695,1.689,1.681,1.674,1.666,1.658,1.65,Selling,0.0,1.784,1.776,1.772,1.763,1.756,1.749,1.742,1.735
Buying,0.0,3.18,3.199,3.197,3.195,3.193,3.191,3.189,3.187,Selling,0.0,3.3,3.3,3.3,3.299,3.297,3.297,3.297,3.297
Buying,17.51,17.84,17.928,17.904,17.879,17.857,17.834,17.811,17.788,Selling,18.36,18.14,18.135,18.126,18.103,18.082,18.066,18.049,18.033
Buying,0.8242,0.9346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0142,0.9806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.63,35.145,35.269,35.248,35.226,35.208,35.185,35.163,35.126,Selling,35.97,35.745,35.68,35.68,35.663,35.65,35.642,35.633,35.624
Buying,0.01993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.145,4.212,4.2182,4.2167,4.2159,4.2151,4.2133,4.2109,4.2097,Selling,4.307,4.272,4.2693,4.27,4.2698,4.2692,4.269,4.2688,4.2687
