Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.99,30.34,30.321,30.259,30.183,30.104,30.039,29.97,29.902,Selling,30.66,30.44,30.424,30.368,30.303,30.234,30.179,30.12,30.06
Buying,3.736,3.862,3.862,3.862,3.861,3.86,3.856,3.852,3.848,Selling,3.94,3.922,3.923,3.926,3.925,3.925,3.922,3.919,3.916
Buying,39.71,40.72,40.681,40.604,40.507,40.43,40.345,40.26,40.175,Selling,41.83,41.12,41.1,41.061,40.973,40.901,40.829,40.757,40.685
Buying,19.15,19.44,19.424,19.392,19.35,19.32,19.287,19.255,19.221,Selling,19.93,19.64,19.631,19.614,19.577,19.547,19.519,19.492,19.465
Buying,21.41,21.81,21.798,21.774,21.746,21.732,21.711,21.69,21.669,Selling,22.32,22.01,22.008,22.004,21.98,21.969,21.954,21.939,21.925
Buying,23.07,23.56,23.553,23.538,23.53,23.53,23.527,23.523,23.52,Selling,23.98,23.74,23.745,23.754,23.75,23.751,23.754,23.757,23.761
Buying,36.94,37.62,37.627,37.64,37.682,37.737,37.787,37.837,37.888,Selling,38.14,37.87,37.897,37.951,38.001,38.057,38.118,38.179,38.24
Buying,0.1969,0.2042,0.2042,0.2043,0.2044,0.2046,0.2047,0.2048,0.2049,Selling,0.2097,0.2082,0.2083,0.2085,0.2087,0.2089,0.2091,0.2093,0.2095
Buying,0.0,1.678,1.675,1.669,1.661,1.654,1.646,1.638,1.631,Selling,0.0,1.758,1.756,1.751,1.744,1.737,1.729,1.722,1.715
Buying,0.0,3.12,3.119,3.116,3.114,3.113,3.112,3.111,3.109,Selling,0.0,3.22,3.22,3.221,3.219,3.219,3.218,3.218,3.218
Buying,17.25,17.63,17.617,17.59,17.562,17.542,17.519,17.495,17.472,Selling,18.1,17.83,17.827,17.82,17.796,17.777,17.758,17.74,17.721
Buying,0.805,0.9184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.995,0.9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.58,35.2,35.189,35.168,35.151,35.132,35.113,35.093,35.061,Selling,35.92,35.6,35.6,35.599,35.582,35.57,35.564,35.557,35.55
Buying,0.02001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.138,4.21,4.2093,4.2079,4.2075,4.2071,4.2056,4.2037,4.2025,Selling,4.3,4.26,4.2602,4.2605,4.2603,4.2595,4.2596,4.2598,4.26
