Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.19,30.515,30.52,30.46,30.378,30.308,30.234,30.162,30.101,Selling,30.86,30.665,30.624,30.57,30.498,30.437,30.374,30.312,30.259
Buying,3.77,3.891,3.893,3.888,3.882,3.876,3.871,3.865,3.859,Selling,3.974,3.961,3.954,3.951,3.945,3.941,3.936,3.932,3.927
Buying,40.0,40.895,41.043,40.97,40.871,40.782,40.687,40.592,40.498,Selling,42.12,41.525,41.457,41.412,41.315,41.231,41.151,41.071,40.991
Buying,19.58,19.795,19.874,19.843,19.802,19.768,19.732,19.696,19.658,Selling,20.36,20.14,20.08,20.06,20.02,19.988,19.959,19.93,19.898
Buying,21.75,22.08,22.159,22.136,22.111,22.091,22.068,22.045,22.022,Selling,22.66,22.41,22.366,22.359,22.334,22.317,22.302,22.287,22.271
Buying,23.24,23.71,23.735,23.726,23.723,23.723,23.721,23.718,23.716,Selling,24.15,23.93,23.924,23.932,23.931,23.933,23.939,23.945,23.951
Buying,37.38,37.99,38.088,38.105,38.154,38.197,38.239,38.281,38.323,Selling,38.58,38.38,38.354,38.401,38.452,38.5,38.557,38.614,38.671
Buying,0.1988,0.2056,0.2062,0.2063,0.2065,0.2066,0.2067,0.2068,0.2069,Selling,0.2116,0.2106,0.2103,0.2105,0.2107,0.2109,0.2111,0.2113,0.2116
Buying,0.0,1.678,1.682,1.676,1.668,1.661,1.653,1.645,1.637,Selling,0.0,1.768,1.763,1.759,1.75,1.743,1.736,1.729,1.722
Buying,0.0,3.18,3.189,3.187,3.185,3.183,3.181,3.179,3.177,Selling,0.0,3.3,3.29,3.29,3.289,3.287,3.287,3.287,3.287
Buying,17.53,17.86,17.928,17.904,17.879,17.857,17.834,17.811,17.788,Selling,18.38,18.16,18.135,18.126,18.103,18.082,18.066,18.049,18.033
Buying,0.8167,0.9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0067,0.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.91,35.425,35.509,35.488,35.464,35.445,35.424,35.403,35.368,Selling,36.25,36.025,35.92,35.919,35.899,35.888,35.88,35.873,35.864
Buying,0.02024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.195,4.262,4.2671,4.2672,4.2632,4.2617,4.2598,4.2572,4.2559,Selling,4.357,4.322,4.3177,4.3191,4.3168,4.3161,4.3156,4.3151,4.3146
