Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.165,30.515,30.495,30.435,30.353,30.283,30.209,30.137,30.076,Selling,30.835,30.615,30.599,30.545,30.473,30.412,30.349,30.287,30.234
Buying,3.767,3.893,3.891,3.886,3.88,3.874,3.869,3.863,3.857,Selling,3.971,3.953,3.952,3.949,3.943,3.939,3.934,3.93,3.925
Buying,40.07,41.08,41.043,40.97,40.871,40.782,40.687,40.592,40.498,Selling,42.19,41.48,41.457,41.412,41.315,41.231,41.151,41.071,40.991
Buying,19.59,19.88,19.864,19.833,19.792,19.758,19.722,19.686,19.648,Selling,20.37,20.08,20.07,20.05,20.01,19.978,19.949,19.92,19.888
Buying,21.73,22.13,22.119,22.096,22.071,22.051,22.028,22.005,21.982,Selling,22.64,22.33,22.326,22.319,22.294,22.277,22.262,22.247,22.231
Buying,23.24,23.73,23.725,23.716,23.713,23.713,23.711,23.708,23.706,Selling,24.15,23.91,23.914,23.922,23.921,23.923,23.929,23.935,23.941
Buying,37.29,37.97,37.978,37.995,38.044,38.087,38.129,38.171,38.213,Selling,38.49,38.22,38.244,38.291,38.342,38.39,38.447,38.504,38.561
Buying,0.1986,0.2059,0.2059,0.206,0.2062,0.2063,0.2064,0.2065,0.2066,Selling,0.2114,0.2099,0.21,0.2102,0.2104,0.2106,0.2108,0.211,0.2113
Buying,0.0,1.684,1.681,1.675,1.667,1.66,1.652,1.644,1.636,Selling,0.0,1.764,1.762,1.758,1.749,1.742,1.735,1.728,1.721
Buying,0.0,3.18,3.179,3.177,3.175,3.173,3.171,3.169,3.167,Selling,0.0,3.28,3.28,3.28,3.279,3.277,3.277,3.277,3.277
Buying,17.53,17.91,17.898,17.874,17.849,17.827,17.804,17.781,17.758,Selling,18.38,18.11,18.105,18.096,18.073,18.052,18.036,18.019,18.003
Buying,0.8162,0.9296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0062,0.9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.85,35.47,35.459,35.438,35.414,35.395,35.374,35.353,35.318,Selling,36.19,35.87,35.87,35.869,35.849,35.838,35.83,35.823,35.814
Buying,0.02026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.192,4.264,4.2641,4.2642,4.2602,4.2587,4.2568,4.2542,4.2529,Selling,4.354,4.314,4.3147,4.3161,4.3138,4.3131,4.3126,4.3121,4.3116
