Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.87,30.195,30.201,30.139,30.069,30.001,29.929,29.864,29.807,Selling,30.54,30.345,30.305,30.25,30.189,30.129,30.065,30.009,29.957
Buying,3.73,3.851,3.853,3.848,3.842,3.836,3.831,3.825,3.819,Selling,3.934,3.921,3.914,3.911,3.905,3.901,3.896,3.892,3.887
Buying,39.8,40.695,40.743,40.67,40.571,40.482,40.387,40.292,40.198,Selling,41.92,41.325,41.157,41.112,41.015,40.931,40.851,40.771,40.691
Buying,19.62,19.835,19.864,19.833,19.792,19.758,19.722,19.686,19.648,Selling,20.4,20.18,20.07,20.05,20.01,19.978,19.949,19.92,19.888
Buying,21.37,21.7,21.739,21.716,21.691,21.671,21.648,21.625,21.602,Selling,22.28,22.03,21.946,21.939,21.914,21.897,21.882,21.867,21.851
Buying,23.02,23.49,23.495,23.486,23.483,23.483,23.481,23.478,23.476,Selling,23.93,23.71,23.684,23.692,23.691,23.693,23.699,23.705,23.711
Buying,37.17,37.78,37.808,37.825,37.874,37.917,37.959,38.001,38.043,Selling,38.37,38.17,38.074,38.121,38.172,38.22,38.277,38.334,38.391
Buying,0.1961,0.2029,0.2032,0.2033,0.2034,0.2035,0.2037,0.2038,0.2039,Selling,0.2089,0.2079,0.2073,0.2075,0.2077,0.2078,0.2081,0.2083,0.2086
Buying,0.0,1.679,1.684,1.678,1.67,1.663,1.655,1.647,1.639,Selling,0.0,1.769,1.765,1.761,1.752,1.745,1.738,1.731,1.724
Buying,0.0,3.18,3.189,3.187,3.185,3.183,3.181,3.179,3.177,Selling,0.0,3.3,3.29,3.29,3.289,3.287,3.287,3.287,3.287
Buying,17.53,17.86,17.878,17.854,17.829,17.807,17.784,17.761,17.738,Selling,18.38,18.16,18.085,18.076,18.053,18.032,18.016,17.999,17.983
Buying,0.8239,0.9343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0139,0.9803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.62,35.135,35.21,35.19,35.17,35.154,35.13,35.107,35.07,Selling,35.96,35.735,35.619,35.618,35.602,35.591,35.583,35.575,35.567
Buying,0.02005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.156,4.223,4.2255,4.2244,4.2236,4.2228,4.2209,4.2185,4.217,Selling,4.318,4.283,4.2763,4.2768,4.2763,4.2755,4.2752,4.2749,4.2747
