Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.825,30.175,30.156,30.1,30.027,29.96,29.894,29.814,29.773,Selling,30.495,30.275,30.26,30.212,30.147,30.09,30.03,29.958,29.923
Buying,3.727,3.853,3.851,3.846,3.84,3.834,3.829,3.823,3.817,Selling,3.931,3.913,3.912,3.909,3.903,3.899,3.894,3.89,3.885
Buying,39.78,40.79,40.753,40.68,40.581,40.492,40.397,40.302,40.208,Selling,41.9,41.19,41.167,41.122,41.025,40.941,40.861,40.781,40.701
Buying,19.74,20.03,20.014,19.983,19.942,19.908,19.872,19.836,19.798,Selling,20.52,20.23,20.22,20.2,20.16,20.128,20.099,20.07,20.038
Buying,21.34,21.74,21.729,21.706,21.681,21.661,21.638,21.615,21.592,Selling,22.25,21.94,21.936,21.929,21.904,21.887,21.872,21.857,21.841
Buying,22.99,23.48,23.475,23.466,23.463,23.463,23.461,23.458,23.456,Selling,23.9,23.66,23.664,23.672,23.671,23.673,23.679,23.685,23.691
Buying,37.13,37.81,37.818,37.835,37.884,37.927,37.969,38.011,38.053,Selling,38.33,38.06,38.084,38.131,38.182,38.23,38.287,38.344,38.401
Buying,0.1957,0.203,0.203,0.2031,0.2032,0.2034,0.2035,0.2036,0.2037,Selling,0.2085,0.207,0.2071,0.2073,0.2075,0.2077,0.2079,0.2082,0.2084
Buying,0.0,1.701,1.698,1.692,1.684,1.677,1.669,1.661,1.653,Selling,0.0,1.781,1.779,1.775,1.766,1.759,1.752,1.745,1.738
Buying,0.0,3.2,3.199,3.197,3.195,3.193,3.191,3.189,3.187,Selling,0.0,3.3,3.3,3.3,3.299,3.297,3.297,3.297,3.297
Buying,17.57,17.95,17.938,17.914,17.889,17.867,17.844,17.821,17.798,Selling,18.42,18.15,18.145,18.136,18.113,18.092,18.076,18.059,18.043
Buying,0.8252,0.9386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0152,0.9786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.63,35.25,35.239,35.218,35.196,35.178,35.155,35.133,35.096,Selling,35.97,35.65,35.65,35.65,35.633,35.62,35.612,35.603,35.594
Buying,0.02004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.148,4.22,4.2192,4.2177,4.2169,4.2161,4.2143,4.2119,4.2107,Selling,4.31,4.27,4.2703,4.271,4.2708,4.2702,4.27,4.2698,4.2697
