Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.33,30.68,30.66,30.593,30.518,30.443,30.368,30.297,30.234,Selling,31.0,30.78,30.764,30.704,30.638,30.573,30.508,30.445,30.392
Buying,3.78,3.906,3.904,3.899,3.893,3.887,3.882,3.876,3.87,Selling,3.984,3.966,3.965,3.962,3.956,3.952,3.947,3.943,3.938
Buying,39.86,40.87,40.833,40.76,40.661,40.572,40.477,40.382,40.288,Selling,41.98,41.27,41.247,41.202,41.105,41.021,40.941,40.861,40.781
Buying,19.61,19.9,19.884,19.853,19.812,19.778,19.742,19.706,19.668,Selling,20.39,20.1,20.09,20.07,20.03,19.998,19.969,19.94,19.908
Buying,21.78,22.18,22.169,22.146,22.121,22.101,22.078,22.055,22.032,Selling,22.69,22.38,22.376,22.369,22.344,22.327,22.312,22.297,22.281
Buying,23.26,23.75,23.745,23.736,23.733,23.733,23.731,23.728,23.726,Selling,24.17,23.93,23.934,23.942,23.941,23.943,23.949,23.955,23.961
Buying,37.34,38.02,38.028,38.045,38.094,38.137,38.179,38.221,38.263,Selling,38.54,38.27,38.294,38.341,38.392,38.44,38.497,38.554,38.611
Buying,0.1975,0.2048,0.2048,0.2049,0.2051,0.2052,0.2053,0.2054,0.2055,Selling,0.2103,0.2088,0.2089,0.2091,0.2093,0.2095,0.2097,0.2099,0.2102
Buying,0.0,1.693,1.69,1.684,1.676,1.669,1.661,1.653,1.645,Selling,0.0,1.773,1.771,1.767,1.758,1.751,1.744,1.737,1.73
Buying,0.0,3.2,3.199,3.197,3.195,3.193,3.191,3.189,3.187,Selling,0.0,3.3,3.3,3.3,3.299,3.297,3.297,3.297,3.297
Buying,17.51,17.89,17.878,17.854,17.829,17.807,17.784,17.761,17.738,Selling,18.36,18.09,18.085,18.076,18.053,18.032,18.016,17.999,17.983
Buying,0.819,0.9324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.009,0.9724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.92,35.54,35.53,35.509,35.489,35.47,35.448,35.426,35.39,Selling,36.26,35.94,35.936,35.927,35.91,35.897,35.888,35.879,35.87
Buying,0.02031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.203,4.275,4.2746,4.2737,4.272,4.2712,4.2693,4.2669,4.2656,Selling,4.365,4.325,4.3253,4.326,4.3246,4.3239,4.3236,4.3232,4.3228
