Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.89,31.215,31.223,31.182,31.117,31.056,30.999,30.938,30.884,Selling,31.56,31.365,31.327,31.29,31.233,31.18,31.13,31.078,31.027
Buying,3.855,3.976,3.979,3.976,3.971,3.966,3.961,3.956,3.952,Selling,4.059,4.046,4.04,4.038,4.035,4.03,4.026,4.023,4.019
Buying,41.99,42.885,42.952,42.875,42.786,42.692,42.609,42.527,42.445,Selling,44.11,43.515,43.368,43.323,43.247,43.153,43.081,43.01,42.938
Buying,21.57,21.785,21.783,21.748,21.705,21.658,21.614,21.57,21.522,Selling,22.35,22.13,21.99,21.97,21.932,21.885,21.848,21.808,21.765
Buying,22.61,22.94,22.942,22.926,22.908,22.888,22.87,22.852,22.834,Selling,23.52,23.27,23.147,23.141,23.128,23.111,23.1,23.089,23.078
Buying,24.21,24.68,24.737,24.73,24.727,24.726,24.724,24.722,24.72,Selling,25.12,24.9,24.923,24.929,24.93,24.931,24.938,24.946,24.953
Buying,39.88,40.49,40.768,40.784,40.823,40.869,40.913,40.957,41.001,Selling,41.08,40.88,41.034,41.083,41.132,41.181,41.238,41.296,41.353
Buying,0.1949,0.2017,0.2031,0.2031,0.2032,0.2034,0.2035,0.2035,0.2036,Selling,0.2077,0.2067,0.2072,0.2073,0.2075,0.2077,0.2078,0.208,0.2082
Buying,0.0,1.935,1.932,1.926,1.919,1.911,1.902,1.894,1.886,Selling,0.0,2.025,2.013,2.008,2.001,1.993,1.986,1.978,1.971
Buying,0.0,3.48,3.509,3.506,3.505,3.503,3.501,3.499,3.497,Selling,0.0,3.6,3.61,3.61,3.61,3.608,3.608,3.607,3.607
Buying,18.41,18.74,18.761,18.743,18.724,18.706,18.69,18.673,18.657,Selling,19.26,19.04,18.969,18.968,18.954,18.936,18.924,18.912,18.901
Buying,0.8778,0.9882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0678,1.0342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,36.62,37.135,37.321,37.302,37.281,37.264,37.244,37.223,37.19,Selling,37.96,37.735,37.731,37.732,37.716,37.704,37.696,37.688,37.68
Buying,0.02014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,8.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.41,4.477,4.4814,4.4802,4.4797,4.4787,4.4776,4.476,4.4752,Selling,4.572,4.537,4.5324,4.5332,4.5327,4.5322,4.5323,4.5323,4.5324
