Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.9,30.25,30.231,30.169,30.093,30.014,29.949,29.88,29.812,Selling,30.57,30.35,30.334,30.278,30.213,30.144,30.089,30.03,29.97
Buying,3.723,3.849,3.849,3.849,3.848,3.847,3.843,3.839,3.835,Selling,3.927,3.909,3.91,3.913,3.912,3.912,3.909,3.906,3.903
Buying,39.69,40.7,40.661,40.584,40.487,40.41,40.325,40.24,40.155,Selling,41.81,41.1,41.08,41.041,40.953,40.881,40.809,40.737,40.665
Buying,19.11,19.4,19.384,19.352,19.31,19.28,19.247,19.215,19.181,Selling,19.89,19.6,19.591,19.574,19.537,19.507,19.479,19.452,19.425
Buying,21.34,21.74,21.728,21.704,21.676,21.662,21.641,21.62,21.599,Selling,22.25,21.94,21.938,21.934,21.91,21.899,21.884,21.869,21.855
Buying,22.99,23.48,23.473,23.458,23.45,23.45,23.447,23.443,23.44,Selling,23.9,23.66,23.665,23.674,23.67,23.671,23.674,23.677,23.681
Buying,36.67,37.35,37.357,37.37,37.412,37.467,37.517,37.567,37.618,Selling,37.87,37.6,37.627,37.681,37.731,37.787,37.848,37.909,37.97
Buying,0.1959,0.2032,0.2032,0.2033,0.2034,0.2036,0.2037,0.2038,0.2039,Selling,0.2087,0.2072,0.2073,0.2075,0.2077,0.2079,0.2081,0.2083,0.2085
Buying,0.0,1.671,1.668,1.662,1.654,1.647,1.639,1.631,1.624,Selling,0.0,1.751,1.749,1.744,1.737,1.73,1.722,1.715,1.708
Buying,0.0,3.11,3.109,3.106,3.104,3.103,3.102,3.101,3.099,Selling,0.0,3.21,3.21,3.211,3.209,3.209,3.208,3.208,3.208
Buying,17.16,17.54,17.527,17.5,17.472,17.452,17.429,17.405,17.382,Selling,18.01,17.74,17.737,17.73,17.706,17.687,17.668,17.65,17.631
Buying,0.8017,0.9151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.9917,0.9551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.45,35.07,35.059,35.038,35.021,35.002,34.983,34.963,34.931,Selling,35.79,35.47,35.47,35.469,35.452,35.44,35.434,35.427,35.42
Buying,0.01993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.121,4.193,4.1923,4.1909,4.1905,4.1901,4.1886,4.1867,4.1855,Selling,4.283,4.243,4.2432,4.2435,4.2433,4.2425,4.2426,4.2428,4.243
